Case_Id,Timestamp,Activity,Blockname,Type,1st-param,2st-param,3st-param,4st-param
ExA_piccoli_2018_ICAlighieri3, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri3, 3, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3.5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri3, 4, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri3, 5, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 4.1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri3, 26, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 4.15, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri3, 28, END CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri4, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri4, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 3.2, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri4, 1, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3.2, Speed = 75, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri4, 2, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3.2, Speed = 69, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri4, 4, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3.2, Speed = 66, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri4, 29, END CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri5, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri5, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 20, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 2, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 6, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 9, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 11, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 13, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 14, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.9, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 22, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 36, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 37, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 54, END CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri6, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri6, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri6, 4, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri6, 5, Change type OnForRotations, MoveSteering, OnForRotations, Rotations = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri6, 6, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri6, 7, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri6, 10, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri6, 11, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 4.2, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri6, 21, END CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo1, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo1, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 4.75, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo1, 12, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo1, 13, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo1, 14, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.75, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo1, 15, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo1, 19, END CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo2, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo2, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 2, Speed = 84, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 2, Increase Speed, MoveSteering, OnForSeconds, Seconds = 2, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 3, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 5, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 90, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 6, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 85, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 7, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.5, Speed = 85, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 8, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.7, Speed = 85, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 9, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.6, Speed = 85, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 10, Increase Speed, MoveSteering, OnForSeconds, Seconds = 2.6, Speed = 87, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo2, 14, END CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo3, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo3, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 1, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 10, Speed = 55, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 3, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 7, Speed = 40, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 3, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 7, Speed = 40, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 4, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 40, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 5, Increase Speed, MoveSteering, OnForSeconds, Seconds = 5, Speed = 41, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 6, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 6, Speed = 39, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 6, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 6, Speed = 39, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 7, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 41, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 7, Increase Speed, MoveSteering, OnForSeconds, Seconds = 5, Speed = 41, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo3, 9, Add blockname Sound, Sound, Play Note, Note = A5, Volume = 100, Play Type = 1, Duration = 1
ExA_piccoli_2018_ICCorinaldo3, 10, Increase Play Type, Sound, Play Note, Note = A5, Volume = 100, Play Type = 2, Duration = 5
ExA_piccoli_2018_ICCorinaldo3, 10, Increase Duration, Sound, Play Note, Note = A5, Volume = 100, Play Type = 2, Duration = 5
ExA_piccoli_2018_ICCorinaldo3, 11, Delete blockname Sound, Sound, Play Note, Note = A5, Volume = 100, Play Type = 2, Duration = 5
ExA_piccoli_2018_ICCorinaldo3, 13, END CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo4, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo4, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 1, Speed = 75, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 1, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 4, Speed = 74, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 1, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 4, Speed = 74, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 2, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 43, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 2, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 43, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 3, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 63, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 4, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 65, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 5, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 68, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 6, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 69, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 7, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 71, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 11, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 70, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 13, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 71, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 14, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 72, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 18, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 71, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo4, 21, END CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo6, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo6, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 2.95, Speed = 75, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo6, 6, END CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo7, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICCorinaldo7, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 5.8, Speed = 65, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICCorinaldo7, 5, END CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano1, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano1, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 1, Speed = 1, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano1, 2, Increase Speed, MoveSteering, OnForSeconds, Seconds = 1, Speed = 10, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano1, 6, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 20, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano1, 6, Increase Speed, MoveSteering, OnForSeconds, Seconds = 20, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano1, 9, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano1, 21, END CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano2, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano2, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 8, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano2, 1, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 6, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano2, 6, Change type OnForRotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano2, 7, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano2, 8, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.7, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano2, 9, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.9, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano2, 10, Increase Rotations, MoveSteering, OnForRotations, Rotations = 6.1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano2, 11, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.9, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano2, 11, END CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano5, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano5, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano5, 6, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano5, 29, END CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano6, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano6, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano6, 1, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 20, Speed = 75, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano6, 1, Increase Speed, MoveSteering, OnForSeconds, Seconds = 20, Speed = 75, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano6, 1, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci1, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci1, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 10, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci1, 2, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 7, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci1, 3, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 6.6, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci1, 4, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 6.8, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci1, 5, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 6.7, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci1, 6, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 6.8, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci1, 7, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 6.5, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci1, 8, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 6.6, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci1, 15, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci2, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci2, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci2, 4, Increase Rotations, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci2, 16, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci2, 20, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci3, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci3, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 3, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 6, Increase Rotations, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 7, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 8, Increase Rotations, MoveSteering, OnForRotations, Rotations = 8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 9, Increase Rotations, MoveSteering, OnForRotations, Rotations = 8.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 11, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 12, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7.3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 13, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 14, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6.9, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 17, Increase Rotations, MoveSteering, OnForRotations, Rotations = 6.91, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 23, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci4, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci4, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 2, Increase Rotations, MoveSteering, OnForRotations, Rotations = 50, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 2, Increase Speed, MoveSteering, OnForRotations, Rotations = 50, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 13, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 15, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 13, Decrease Speed, MoveSteering, OnForRotations, Rotations = 15, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 20, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 77, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci5, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci5, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 3, Increase Rotations, MoveSteering, OnForRotations, Rotations = 70, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 12, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 1, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 12, Decrease Speed, MoveSteering, OnForRotations, Rotations = 1, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 14, Increase Rotations, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 14, Increase Speed, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 15, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 16, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 4, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 17, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 18, Increase Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 22, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci6, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci6, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 15, Speed = 70, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci6, 96, END CASE_ID,,,,,,
ExA_piccoli_2019_ICLargoCocconi4E_G1, 0, START CASE_ID,,,,,,
ExA_piccoli_2019_ICLargoCocconi4E_G1, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 6, Speed = 29, Steering = 0, MotorPorts = 123
ExA_piccoli_2019_ICLargoCocconi4E_G1, 16, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 9.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2019_ICLargoCocconi4E_G1, 16, Increase Speed, MoveSteering, OnForSeconds, Seconds = 9.5, Speed = 100, Steering = 0, MotorPorts = 123
