Case_Id,Timestamp,Activity,Blockname,Type,1st-param,2st-param,3st-param,4st-param
ExB_grandi_2018_LiceoVoltaFellini11G, 13, Increase Distance CM, Ultrasonic Sensor, Distance CM = 136.2, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 14, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 106, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 15, Increase Comparison, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 16, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 44.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 17, Increase Distance CM, Ultrasonic Sensor, Distance CM = 82.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 18, Increase Distance CM, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 19, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 141.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 20, Decrease Comparison, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 21, Increase Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 30, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 21, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 122.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 22, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 57.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 24, Increase Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 32, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 24, Increase Distance CM, Ultrasonic Sensor, Distance CM = 135.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 25, Decrease Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 31.9, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 25, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 102, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 26, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 79.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 27, Increase Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 32, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 27, Increase Distance CM, Ultrasonic Sensor, Distance CM = 89.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 28, Increase Distance CM, Ultrasonic Sensor, Distance CM = 114.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 29, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 89.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 30, Increase Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 33, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 30, Increase Distance CM, Ultrasonic Sensor, Distance CM = 105.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 31, Increase Distance CM, Ultrasonic Sensor, Distance CM = 165, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 32, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 64.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 33, Increase Distance CM, Ultrasonic Sensor, Distance CM = 75, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 34, Increase Distance CM, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 35, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 184.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 36, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 55.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 37, Increase Distance CM, Ultrasonic Sensor, Distance CM = 98.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 38, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 43.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 39, Increase Distance CM, Ultrasonic Sensor, Distance CM = 97.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 40, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 50.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 41, Increase Distance CM, Ultrasonic Sensor, Distance CM = 105.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 42, Change Distance CM, Ultrasonic Sensor, Distance CM = ----            , Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 42, Delete blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 43, Change Distance CM, Ultrasonic Sensor, Distance CM = 58.2, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 43, Add blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 44, Increase Distance CM, Ultrasonic Sensor, Distance CM = 126.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 45, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 83.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 46, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 68, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 47, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 54.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 48, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 40.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 49, Increase Distance CM, Ultrasonic Sensor, Distance CM = 82.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 50, Increase Distance CM, Ultrasonic Sensor, Distance CM = 129.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 51, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 94.2, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini11G, 51, END CASE_ID,,,,,,
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 0, START CASE_ID,,,,,,
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 0, Add blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 191, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 0, Add blockname Ultrasonic Sensor Compare CM, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 175, Port = 104,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 8, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 137.2, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 8, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 9.97, Speed = 50, Steering = 0, MotorPorts = 123
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 9, Increase Distance CM, Ultrasonic Sensor, Distance CM = 198.8, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 9, Delete blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 9.97, Speed = 50, Steering = 0, MotorPorts = 123
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 14, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 123.7, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 14, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 9.97, Speed = 50, Steering = 0, MotorPorts = 123
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 15, Increase Distance CM, Ultrasonic Sensor, Distance CM = 233.5, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 15, Delete blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 9.97, Speed = 50, Steering = 0, MotorPorts = 123
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 16, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 67.2, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 16, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 9.97, Speed = 50, Steering = 0, MotorPorts = 123
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 17, Increase Distance CM, Ultrasonic Sensor, Distance CM = 207, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 17, Delete blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 9.97, Speed = 50, Steering = 0, MotorPorts = 123
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 18, Increase Distance CM, Ultrasonic Sensor, Distance CM = 221.5, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 19, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 131.3, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 19, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 9.97, Speed = 50, Steering = 0, MotorPorts = 123
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 20, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 64.9, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 21, Increase Distance CM, Ultrasonic Sensor, Distance CM = 129, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 21, Decrease Comparison, Ultrasonic Sensor Compare CM, Comparison = 0, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 21, Decrease Threshold, Ultrasonic Sensor Compare CM, Comparison = 0, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 21, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 50, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 22, Increase Distance CM, Ultrasonic Sensor, Distance CM = 206.3, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 23, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 117.4, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 24, Increase Comparison, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 24, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 77.9, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 24, Add blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 25, Increase Distance CM, Ultrasonic Sensor, Distance CM = 193, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 25, Delete blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 26, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 93.3, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 26, Add blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 27, Increase Distance CM, Ultrasonic Sensor, Distance CM = 115.6, Port = 104,nan,nan,nan
ExB_grandi_2019_IC_Leopardi_Gualdo_g3, 27, END CASE_ID,,,,,,
ExB_piccoli_2018_ICMontecassiano1, 0, START CASE_ID,,,,,,
ExB_piccoli_2018_ICMontecassiano1, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExB_piccoli_2018_ICMontecassiano1, 0, Add blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 28.2, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 0, Add blockname Ultrasonic Sensor Compare CM, Ultrasonic Sensor Compare CM, Comparison = 0, Threshold = 25, Port = 104,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 1, Increase Distance CM, Ultrasonic Sensor, Distance CM = 58.8, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 2, Increase Distance CM, Ultrasonic Sensor, Distance CM = 68.9, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 3, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 56.2, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 4, Increase Distance CM, Ultrasonic Sensor, Distance CM = 149.9, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 6, Increase Distance CM, Ultrasonic Sensor, Distance CM = 163.8, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 7, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 156.3, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 7, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 50, Steering = 0, MotorPorts = 123,nan
ExB_piccoli_2018_ICMontecassiano1, 8, Increase Distance CM, Ultrasonic Sensor, Distance CM = 165.8, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 8, Change type Off, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 9, Increase Comparison, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 25, Port = 104,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 9, Increase Distance CM, Ultrasonic Sensor, Distance CM = 228.4, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 9, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 50, Steering = 0, MotorPorts = 123,nan
ExB_piccoli_2018_ICMontecassiano1, 10, Decrease Comparison, Ultrasonic Sensor Compare CM, Comparison = 3, Threshold = 25, Port = 104,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 10, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 156.6, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 12, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 122.7, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 13, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 79.2, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 14, Increase Distance CM, Ultrasonic Sensor, Distance CM = 174.8, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 15, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 130.5, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 16, Decrease Comparison, Ultrasonic Sensor Compare CM, Comparison = 2, Threshold = 25, Port = 104,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 16, Increase Distance CM, Ultrasonic Sensor, Distance CM = 234.4, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 17, Increase Comparison, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 25, Port = 104,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 17, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 78.4, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 18, Increase Distance CM, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 19, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 136.6, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 20, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 24.7, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano1, 20, END CASE_ID,,,,,,
ExB_piccoli_2018_ICMontecassiano4, 0, START CASE_ID,,,,,,
ExB_piccoli_2018_ICMontecassiano4, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 8, Speed = 28, Steering = 0, MotorPorts = 123
ExB_piccoli_2018_ICMontecassiano4, 1, Add blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 43.1, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 1, Add blockname Ultrasonic Sensor Compare CM, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 25, Port = 104,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 2, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 4.4, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 2, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 68, Steering = 0, MotorPorts = 123
ExB_piccoli_2018_ICMontecassiano4, 3, Increase Distance CM, Ultrasonic Sensor, Distance CM = 106.6, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 3, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 50, Steering = 0, MotorPorts = 123,nan
ExB_piccoli_2018_ICMontecassiano4, 3, Change blockname to Ultrasonic Sensor, Ultrasonic Sensor, Change CM, Direction = 2, Amount = 25, Port = 104,nan
ExB_piccoli_2018_ICMontecassiano4, 4, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 30.2, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 5, Increase Distance CM, Ultrasonic Sensor, Distance CM = 68.9, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 7, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 32.6, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 8, Increase Distance CM, Ultrasonic Sensor, Distance CM = 41.2, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 10, Increase Distance CM, Ultrasonic Sensor, Distance CM = 68.5, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 10, Change blockname to Ultrasonic Sensor Compare CM, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 25, Port = 104,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 11, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 53.4, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 12, Increase Distance CM, Ultrasonic Sensor, Distance CM = 100.8, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 13, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 32.1, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 15, Increase Distance CM, Ultrasonic Sensor, Distance CM = 78.8, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 17, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 60.7, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 17, Change type OnForRotations, MoveSteering, OnForRotations, Rotations = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExB_piccoli_2018_ICMontecassiano4, 18, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 42.7, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 19, Increase Distance CM, Ultrasonic Sensor, Distance CM = 61.8, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 20, Increase Distance CM, Ultrasonic Sensor, Distance CM = 87.9, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 20, Decrease Speed, MoveSteering, OnForRotations, Rotations = 1, Speed = 39, Steering = 0, MotorPorts = 123
ExB_piccoli_2018_ICMontecassiano4, 21, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 51.8, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 22, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 36.4, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 24, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.3, Speed = 39, Steering = 0, MotorPorts = 123
ExB_piccoli_2018_ICMontecassiano4, 24, Increase Distance CM, Ultrasonic Sensor, Distance CM = 52.3, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 25, Decrease Comparison, Ultrasonic Sensor Compare CM, Comparison = 2, Threshold = 25, Port = 104,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 25, Increase Distance CM, Ultrasonic Sensor, Distance CM = 97.9, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 25, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 39, Steering = 0, MotorPorts = 123,nan
ExB_piccoli_2018_ICMontecassiano4, 28, Increase Distance CM, Ultrasonic Sensor, Distance CM = 154.3, Port = 104,nan,nan,nan
ExB_piccoli_2018_ICMontecassiano4, 31, Decrease Distance CM, Ultrasonic Sensor, Distance CM = 35.7, Port = 104,nan,nan,nan
