Case_Id,Timestamp,Activity,Blockname,Type,1st-param,2st-param,3st-param,4st-param
ExA_grandi_2018_LiceoGalilei7, 10, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 6, Speed = 70, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoGalilei7, 10, Increase Speed, MoveSteering, OnForSeconds, Seconds = 6, Speed = 70, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoGalilei7, 11, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 30, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoGalilei7, 11, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 5, Speed = 30, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoGalilei7, 16, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoGalilei7, 16, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoGalilei7, 21, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 40, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoGalilei7, 21, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 5, Speed = 40, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoGalilei7, 39, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini10G, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini10G, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini10G, 2, Change type OnForRotations, MoveSteering, OnForRotations, Rotations = 29, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini10G, 3, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 4.11, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini10G, 9, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 4.13, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini10G, 9, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini11G, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini11G, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini11G, 13, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini11G, 19, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.5, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini11G, 21, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.8, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini11G, 25, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini12G, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini12G, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 3, Speed = 73, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini12G, 1, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 3.5, Speed = 73, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini12G, 3, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3.2, Speed = 73, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini12G, 4, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3.1, Speed = 73, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini12G, 8, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 73, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini12G, 11, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini1A, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini1A, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 5.6338, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini1A, 10, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini1F, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini1F, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 5.7874, Speed = 40, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini1F, 1, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.8, Speed = 40, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini1F, 2, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.7861, Speed = 40, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini1F, 3, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.7875, Speed = 40, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini1F, 5, Increase Speed, MoveSteering, OnForRotations, Rotations = 5.7875, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini1F, 7, Decrease Speed, MoveSteering, OnForRotations, Rotations = 5.7875, Speed = 60, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini1F, 7, Add blockname Sound, Sound, Play Tone, Frequency = 440, Volume = 78, Play Type = 0, Duration = 1
ExA_grandi_2018_LiceoVoltaFellini1F, 9, Change type Play File, Sound, Play File, FileName = Motor stop, Volume = 83, Play Type = 0,nan
ExA_grandi_2018_LiceoVoltaFellini1F, 10, Increase Volume, Sound, Play File, FileName = Motor stop, Volume = 100, Play Type = 0,nan
ExA_grandi_2018_LiceoVoltaFellini1F, 10, Add blockname Sound, Sound, Play File, FileName = Motor start, Volume = 100, Play Type = 0,nan
ExA_grandi_2018_LiceoVoltaFellini1F, 11, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini2A, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini2A, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 18.18, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini2A, 4, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.79, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini2A, 13, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini2F, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini2F, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini2F, 1, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.6842, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini2F, 7, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.6953, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini2F, 8, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini3G, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini3G, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 5, Increase Rotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 6, Increase Rotations, MoveSteering, OnForRotations, Rotations = 6.5, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 7, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6.2, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 8, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6.13, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 9, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6.1, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 10, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6.05, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 11, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6.02, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 12, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 13, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.9, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 14, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.88, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 15, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.89, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3G, 18, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini4A, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini4A, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 5.684, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini4A, 30, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini4F, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini4F, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini4F, 1, Increase Rotations, MoveSteering, OnForRotations, Rotations = 2, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini4F, 1, Decrease Speed, MoveSteering, OnForRotations, Rotations = 2, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini4F, 6, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 8.52, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini4F, 8, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 4.5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini4F, 11, Change type OnForRotations, MoveSteering, OnForRotations, Rotations = 5.6841, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini4F, 15, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini5A, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini5A, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 5.79, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini5A, 5, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.8, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini5A, 8, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini6F, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini6F, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 1, Increase Rotations, MoveSteering, OnForRotations, Rotations = 4, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 3, Increase Rotations, MoveSteering, OnForRotations, Rotations = 8, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 5, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 8, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.2778, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 9, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.1389, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 10, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.1806, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 11, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.2778, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 12, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.5556, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 13, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.6944, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 15, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 2.5, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 17, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 3.5, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 20, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3.25, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 21, Change type OnForRotations, MoveSteering, OnForRotations, Rotations = 5.6944, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6F, 21, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini7F, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini7F, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 5.85, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini7F, 1, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5.95, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini7F, 2, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.9, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini7F, 3, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini8A, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini8A, 0, Add blockname LargeMotor, LargeMotor, OnForSeconds, Seconds = 10, Speed = 50, MotorPort = 104,nan
ExA_grandi_2018_LiceoVoltaFellini8A, 1, Change blockname to MoveSteering, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini8A, 2, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 60, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini8A, 2, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 60, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini8A, 4, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 70, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini8A, 5, Increase Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 73, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini8A, 9, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini8G, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini8G, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 5.6841, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini8G, 15, Increase Rotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini8G, 17, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.95, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini8G, 18, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini9G, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini9G, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 5.684, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini9G, 10, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g1, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g1, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g1, 1, Increase Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g1, 3, Increase Rotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g1, 11, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g3, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g3, 0, Add blockname MoveSteering, MoveSteering, OnUnlimited, Speed = 50, Steering = 0, MotorPorts = 123,nan
ExA_grandi_2019_IC_Leopardi_Gualdo_g3, 7, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 9, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g3, 9, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 4.29, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g3, 10, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 4.15, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g3, 12, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 2, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 6, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.15, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 7, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 9, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.55, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 10, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 11, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.75, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 14, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.73, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g4, 19, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 2.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 1, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 3.8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 2, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 4, Speed = 80, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 2, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 4, Speed = 80, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 3, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2, Speed = 80, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 4, Increase Speed, MoveSteering, OnForSeconds, Seconds = 2, Speed = 87, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 5, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 87, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 9, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 82, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 10, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 3, Speed = 77, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 12, Decrease Seconds, MoveSteering, OnForSeconds, Seconds = 2.6, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 12, Decrease Speed, MoveSteering, OnForSeconds, Seconds = 2.6, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 13, Increase Seconds, MoveSteering, OnForSeconds, Seconds = 2.8, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g5, 14, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 7.3, Speed = 10, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 2, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7.2, Speed = 10, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 3, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7.1, Speed = 10, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 4, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 7.012, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 4, Increase Speed, MoveSteering, OnForRotations, Rotations = 7.012, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 8, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 3.1, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 9, Increase Rotations, MoveSteering, OnForRotations, Rotations = 6.2, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 10, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 11, Decrease Rotations, MoveSteering, OnForRotations, Rotations = 5.9, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G5, 29, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G6, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G6, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 2, Speed = 50, Steering = 0, MotorPorts = 123
