Case_Id,Timestamp,Activity,Blockname,Type,1st-param,2st-param,3st-param,4st-param
ExA_grandi_2018_LiceoVoltaFellini3F, 16, Change Rotations, MoveSteering, OnForRotations, Rotations = 39.5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 16, Change Speed, MoveSteering, OnForRotations, Rotations = 39.5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 17, Change Rotations, MoveSteering, OnForRotations, Rotations = 79, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 17, Change Speed, MoveSteering, OnForRotations, Rotations = 79, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 18, Change Rotations, MoveSteering, OnForRotations, Rotations = 30.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 19, Change Rotations, MoveSteering, OnForRotations, Rotations = 15.9, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 20, Change Rotations, MoveSteering, OnForRotations, Rotations = 7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 21, Change Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 23, Change Rotations, MoveSteering, OnForRotations, Rotations = 8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 24, Change Rotations, MoveSteering, OnForRotations, Rotations = 8.7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 25, Change Rotations, MoveSteering, OnForRotations, Rotations = 8.6, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini3F, 25, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini5F, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini5F, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 6, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini5F, 4, Change Rotations, MoveSteering, OnForRotations, Rotations = 5.5, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini5F, 6, Change Rotations, MoveSteering, OnForRotations, Rotations = 5.3, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini5F, 9, Change Rotations, MoveSteering, OnForRotations, Rotations = 5.5, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini5F, 11, Change Rotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini5F, 12, Change Rotations, MoveSteering, OnForRotations, Rotations = 6.2, Speed = 75, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini5F, 15, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini6A, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini6A, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6A, 3, Change Rotations, MoveSteering, OnForRotations, Rotations = 10, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6A, 6, Change Speed, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6A, 7, Change Rotations, MoveSteering, OnForRotations, Rotations = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6A, 7, Change Speed, MoveSteering, OnForRotations, Rotations = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6A, 9, Change Rotations, MoveSteering, OnForRotations, Rotations = 6.5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini6A, 9, END CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini7A, 0, START CASE_ID,,,,,,
ExA_grandi_2018_LiceoVoltaFellini7A, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 2, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini7A, 8, Change Seconds, MoveSteering, OnForSeconds, Seconds = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini7A, 8, Change Speed, MoveSteering, OnForSeconds, Seconds = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini7A, 10, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini7A, 10, Change Speed, MoveSteering, OnForSeconds, Seconds = 2.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2018_LiceoVoltaFellini7A, 13, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g2, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Leopardi_Gualdo_g2, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g2, 8, Change Rotations, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Leopardi_Gualdo_g2, 14, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G1, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G1, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 100, Speed = 71, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G1, 18, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 2, Speed = 55, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G1, 20, Change Seconds, MoveSteering, OnForSeconds, Seconds = 7, Speed = 55, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G1, 21, Change Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G1, 21, Change Speed, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G1, 34, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G2, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G2, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G2, 1, Change Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G2, 2, Change Rotations, MoveSteering, OnForRotations, Rotations = 6, Speed = 100, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G2, 24, END CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 0, START CASE_ID,,,,,,
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 10, Speed = -24, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 1, Change Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 1, Change Speed, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 2, Change Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 3, Change Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 70, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 3, Change Speed, MoveSteering, OnForSeconds, Seconds = 5, Speed = 70, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 4, Change Speed, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 5, Change Seconds, MoveSteering, OnForSeconds, Seconds = 6, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 6, Change Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_grandi_2019_IC_Lotto_Jesi_prim_G3, 8, END CASE_ID,,,,,,
ExA_grandi_2019_TALENTcamp_Osimo_g2, 0, START CASE_ID,,,,,,
ExA_grandi_2019_TALENTcamp_Osimo_g2, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 15, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_TALENTcamp_Osimo_g2, 1, Change Seconds, MoveSteering, OnForSeconds, Seconds = 10, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_TALENTcamp_Osimo_g2, 2, Change Seconds, MoveSteering, OnForSeconds, Seconds = 7, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_TALENTcamp_Osimo_g2, 4, Change Seconds, MoveSteering, OnForSeconds, Seconds = 9, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_TALENTcamp_Osimo_g2, 5, Change Seconds, MoveSteering, OnForSeconds, Seconds = 8, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_TALENTcamp_Osimo_g2, 6, Change Seconds, MoveSteering, OnForSeconds, Seconds = 7, Speed = 20, Steering = 0, MotorPorts = 123
ExA_grandi_2019_TALENTcamp_Osimo_g2, 7, Change Speed, MoveSteering, OnForSeconds, Seconds = 7, Speed = 25, Steering = 0, MotorPorts = 123
ExA_grandi_2019_TALENTcamp_Osimo_g2, 8, Change Seconds, MoveSteering, OnForSeconds, Seconds = 5, Speed = 25, Steering = 0, MotorPorts = 123
ExA_grandi_2019_TALENTcamp_Osimo_g2, 11, END CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri1, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri1, 0, Add blockname MoveSteering, MoveSteering, OnUnlimited, Speed = 100, Steering = 0, MotorPorts = 123,nan
ExA_piccoli_2018_ICAlighieri1, 5, Change type OnForSeconds, MoveSteering, OnForSeconds, Seconds = 4, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 6, Change Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 7, Change Seconds, MoveSteering, OnForSeconds, Seconds = 24, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 8, Change Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 9, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 10, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 11, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.6, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 13, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.73, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 14, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.71, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 24, Change Seconds, MoveSteering, OnForSeconds, Seconds = 5.4, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 27, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 46, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.73, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 48, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.74, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 49, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.77, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 54, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.773, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 60, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.775, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 62, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.77, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 64, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.774, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri1, 71, END CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri5, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICAlighieri5, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 20, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 2, Change Seconds, MoveSteering, OnForSeconds, Seconds = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 6, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 9, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 11, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 13, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 14, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.9, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 22, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 36, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 37, Change Seconds, MoveSteering, OnForSeconds, Seconds = 2.8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICAlighieri5, 54, END CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano5, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano5, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 4, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano5, 6, Change Seconds, MoveSteering, OnForSeconds, Seconds = 3, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano5, 29, END CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano6, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICMontecassiano6, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano6, 1, Change Seconds, MoveSteering, OnForSeconds, Seconds = 20, Speed = 75, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano6, 1, Change Speed, MoveSteering, OnForSeconds, Seconds = 20, Speed = 75, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICMontecassiano6, 1, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci2, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci2, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci2, 4, Change Rotations, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci2, 16, Change Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci2, 20, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci3, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci3, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 3, Change Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 6, Change Rotations, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 7, Change Rotations, MoveSteering, OnForRotations, Rotations = 7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 8, Change Rotations, MoveSteering, OnForRotations, Rotations = 8, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 9, Change Rotations, MoveSteering, OnForRotations, Rotations = 8.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 11, Change Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 12, Change Rotations, MoveSteering, OnForRotations, Rotations = 7.3, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 13, Change Rotations, MoveSteering, OnForRotations, Rotations = 7, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 14, Change Rotations, MoveSteering, OnForRotations, Rotations = 6.9, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 17, Change Rotations, MoveSteering, OnForRotations, Rotations = 6.91, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci3, 23, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci4, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci4, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 2, Change Rotations, MoveSteering, OnForRotations, Rotations = 50, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 2, Change Speed, MoveSteering, OnForRotations, Rotations = 50, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 13, Change Rotations, MoveSteering, OnForRotations, Rotations = 15, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 13, Change Speed, MoveSteering, OnForRotations, Rotations = 15, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 20, Change Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 50, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci4, 77, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci5, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci5, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 1, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 3, Change Rotations, MoveSteering, OnForRotations, Rotations = 70, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 12, Change Rotations, MoveSteering, OnForRotations, Rotations = 1, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 12, Change Speed, MoveSteering, OnForRotations, Rotations = 1, Speed = 30, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 14, Change Rotations, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 14, Change Speed, MoveSteering, OnForRotations, Rotations = 10, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 15, Change Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 16, Change Rotations, MoveSteering, OnForRotations, Rotations = 4, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 17, Change Rotations, MoveSteering, OnForRotations, Rotations = 5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 18, Change Rotations, MoveSteering, OnForRotations, Rotations = 7.5, Speed = 100, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci5, 22, END CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci6, 0, START CASE_ID,,,,,,
ExA_piccoli_2018_ICNovelliNatalucci6, 0, Add blockname MoveSteering, MoveSteering, OnForRotations, Rotations = 15, Speed = 70, Steering = 0, MotorPorts = 123
ExA_piccoli_2018_ICNovelliNatalucci6, 96, END CASE_ID,,,,,,
ExA_piccoli_2019_ICLargoCocconi4E_G1, 0, START CASE_ID,,,,,,
ExA_piccoli_2019_ICLargoCocconi4E_G1, 0, Add blockname MoveSteering, MoveSteering, OnForSeconds, Seconds = 6, Speed = 29, Steering = 0, MotorPorts = 123
ExA_piccoli_2019_ICLargoCocconi4E_G1, 16, Change Seconds, MoveSteering, OnForSeconds, Seconds = 9.5, Speed = 100, Steering = 0, MotorPorts = 123
